RecordId,CreationDate,RecordType,Operation,UserId,AuditData,AssociatedAdminUnits,AssociatedAdminUnitsNames
73f9fc7e-b1ef-44a8-0f8f-08dbbbed43d3,9/23/2023 4:26:32 AM,1,Set-RecipientEnforcementProvisioningPolicy,NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost),"{""AppAccessContext"":{""UniqueTokenId"":""""},""CreationTime"":""2023-09-23T04:26:32"",""Id"":""73f9fc7e-b1ef-44a8-0f8f-08dbbbed43d3"",""Operation"":""Set-RecipientEnforcementProvisioningPolicy"",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365B132131.onmicrosoft.com\\Recipient Quota Policy"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""ClientAppId"":"""",""ExternalAccess"":true,""OrganizationName"":""M365B132131.onmicrosoft.com"",""OriginatingServer"":""CH3PR10MB6883 (15.20.6813.014)"",""Parameters"":[{""Name"":""DomainController"",""Value"":""""},{""Name"":""IgnoreDehydratedFlag"",""Value"":""True""},{""Name"":""Identity"",""Value"":""M365B132131.onmicrosoft.com\\Recipient Quota Policy""},{""Name"":""SharedWithMailUserCountQuota"",""Value"":""300000""}]}",,
18fd2122-5c8c-4be2-ac15-08dbbbed440e,9/23/2023 4:26:32 AM,1,Set-TransportConfig,NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost),"{""AppAccessContext"":{""UniqueTokenId"":""""},""CreationTime"":""2023-09-23T04:26:32"",""Id"":""18fd2122-5c8c-4be2-ac15-08dbbbed440e"",""Operation"":""Set-TransportConfig"",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365B132131.onmicrosoft.com\\Transport Settings"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""ClientAppId"":"""",""ExternalAccess"":true,""OrganizationName"":""M365B132131.onmicrosoft.com"",""OriginatingServer"":""CH3PR10MB6883 (15.20.6813.014)"",""Parameters"":[{""Name"":""DomainController"",""Value"":""""},{""Name"":""Identity"",""Value"":""M365B132131.onmicrosoft.com""},{""Name"":""HygieneSuite"",""Value"":""Premium""}]}",,
15e483ff-7535-40fc-6ffa-08dbbbed4451,9/23/2023 4:26:33 AM,1,Set-ExchangeAssistanceConfig,NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost),"{""AppAccessContext"":{""UniqueTokenId"":""""},""CreationTime"":""2023-09-23T04:26:33"",""Id"":""15e483ff-7535-40fc-6ffa-08dbbbed4451"",""Operation"":""Set-ExchangeAssistanceConfig"",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365B132131.onmicrosoft.com\\ExchangeAssistance15"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""ClientAppId"":"""",""ExternalAccess"":true,""OrganizationName"":""M365B132131.onmicrosoft.com"",""OriginatingServer"":""CH3PR10MB6883 (15.20.6813.014)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365B132131.onmicrosoft.com""},{""Name"":""PrivacyStatementURL"",""Value"":""http:\/\/go.microsoft.com\/fwlink\/?LinkID=259417""},{""Name"":""PrivacyLinkDisplayEnabled"",""Value"":""True""}]}",,
178430c0-5d7c-492b-6037-08dbbbed47f3,9/23/2023 4:26:39 AM,1,Set-TenantObjectVersion,NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost),"{""AppAccessContext"":{""UniqueTokenId"":""""},""CreationTime"":""2023-09-23T04:26:39"",""Id"":""178430c0-5d7c-492b-6037-08dbbbed47f3"",""Operation"":""Set-TenantObjectVersion"",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365B132131.onmicrosoft.com"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""ClientAppId"":"""",""ExternalAccess"":true,""OrganizationName"":""M365B132131.onmicrosoft.com"",""OriginatingServer"":""CH3PR10MB6883 (15.20.6813.014)"",""Parameters"":[{""Name"":""DomainController"",""Value"":""""},{""Name"":""Identity"",""Value"":""NAMPR10A011.PROD.OUTLOOK.COM\/Microsoft Exchange Hosted Organizations\/M365B132131.onmicrosoft.com""}]}",,
e801fa3a-60af-4cb0-ac9a-08dbbbed487d,9/23/2023 4:26:40 AM,1,Set-AdminAuditLogConfig,NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost),"{""AppAccessContext"":{""UniqueTokenId"":""""},""CreationTime"":""2023-09-23T04:26:40"",""Id"":""e801fa3a-60af-4cb0-ac9a-08dbbbed487d"",""Operation"":""Set-AdminAuditLogConfig"",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365B132131.onmicrosoft.com\\Admin Audit Log Settings"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""ClientAppId"":"""",""ExternalAccess"":true,""OrganizationName"":""M365B132131.onmicrosoft.com"",""OriginatingServer"":""CH3PR10MB6883 (15.20.6813.014)"",""Parameters"":[{""Name"":""DomainController"",""Value"":""""},{""Name"":""IgnoreDehydratedFlag"",""Value"":""True""},{""Name"":""Identity"",""Value"":""NAMPR10A011.PROD.OUTLOOK.COM\/Microsoft Exchange Hosted Organizations\/M365B132131.onmicrosoft.com""},{""Name"":""AdminAuditLogEnabled"",""Value"":""True""}]}",,
0120844a-d447-4712-a422-65ef867ad17b,9/25/2023 2:38:15 PM,8,Add service principal.,Certificate,"{""CreationTime"":""2023-09-25T14:38:15"",""Id"":""0120844a-d447-4712-a422-65ef867ad17b"",""Operation"":""Add service principal."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""Not Available"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""https:\/\/tabs.teams.microsoft.com;https:\/\/teamsgraph.gcc.teams.microsoft.com;https:\/\/teamsgraph.gov.teams.microsoft.us\/;https:\/\/teamsgraph.dod.teams.microsoft.us\/;https:\/\/teamsgraph.teams.microsoft.com\/;https:\/\/teamsgraph.teams.microsoft.com;https:\/\/teamsgraph.dod.teams.microsoft.us;https:\/\/teamsgraph.gov.teams.microsoft.us;ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b"",""UserId"":""Certificate"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{\""AppId\"":\""ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b\""}""},{""Name"":""extendedAuditEventCategory"",""Value"":""ServicePrincipal""}],""ModifiedProperties"":[{""Name"":""AccountEnabled"",""NewValue"":""[\r\n  true\r\n]"",""OldValue"":""[]""},{""Name"":""AppPrincipalId"",""NewValue"":""[\r\n  \""ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b\""\r\n]"",""OldValue"":""[]""},{""Name"":""DisplayName"",""NewValue"":""[\r\n  \""Microsoft Teams Graph Service\""\r\n]"",""OldValue"":""[]""},{""Name"":""ServicePrincipalName"",""NewValue"":""[\r\n  \""https:\/\/tabs.teams.microsoft.com\"",\r\n  \""https:\/\/teamsgraph.gcc.teams.microsoft.com\"",\r\n  \""https:\/\/teamsgraph.gov.teams.microsoft.us\/\"",\r\n  \""https:\/\/teamsgraph.dod.teams.microsoft.us\/\"",\r\n  \""https:\/\/teamsgraph.teams.microsoft.com\/\"",\r\n  \""https:\/\/teamsgraph.teams.microsoft.com\"",\r\n  \""https:\/\/teamsgraph.dod.teams.microsoft.us\"",\r\n  \""https:\/\/teamsgraph.gov.teams.microsoft.us\"",\r\n  \""ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b\""\r\n]"",""OldValue"":""[]""},{""Name"":""Credential"",""NewValue"":""[\r\n  {\r\n    \""CredentialType\"": 2,\r\n    \""KeyStoreId\"": \""291154f0-a9f5-45bb-87be-9c8ee5b6d62c\"",\r\n    \""KeyGroupId\"": \""a8d39150-5176-49a9-ae7a-c652e1b8ffb5\""\r\n  }\r\n]"",""OldValue"":""[]""},{""Name"":""Included Updated Properties"",""NewValue"":""AccountEnabled, AppPrincipalId, DisplayName, ServicePrincipalName, Credential"",""OldValue"":""""},{""Name"":""TargetId.ServicePrincipalNames"",""NewValue"":""https:\/\/tabs.teams.microsoft.com;https:\/\/teamsgraph.gcc.teams.microsoft.com;https:\/\/teamsgraph.gov.teams.microsoft.us\/;https:\/\/teamsgraph.dod.teams.microsoft.us\/;https:\/\/teamsgraph.teams.microsoft.com\/;https:\/\/teamsgraph.teams.microsoft.com;https:\/\/teamsgraph.dod.teams.microsoft.us;https:\/\/teamsgraph.gov.teams.microsoft.us;ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b"",""OldValue"":""""}],""Actor"":[{""ID"":""Microsoft Azure AD Internal - Jit Provisioning"",""Type"":1},{""ID"":""Certificate"",""Type"":2},{""ID"":""Other"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""98164651-4d06-4c79-8d70-841ab359bf03"",""IntraSystemId"":""53079e05-2891-498f-9031-974ee4e17e1f"",""SupportTicketId"":"""",""Target"":[{""ID"":""ServicePrincipal_b57f8233-b3b4-482a-a113-e512a0c765b3"",""Type"":2},{""ID"":""b57f8233-b3b4-482a-a113-e512a0c765b3"",""Type"":2},{""ID"":""ServicePrincipal"",""Type"":2},{""ID"":""Microsoft Teams Graph Service"",""Type"":1},{""ID"":""ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b"",""Type"":2},{""ID"":""https:\/\/tabs.teams.microsoft.com;https:\/\/teamsgraph.gcc.teams.microsoft.com;https:\/\/teamsgraph.gov.teams.microsoft.us\/;https:\/\/teamsgraph.dod.teams.microsoft.us\/;https:\/\/teamsgraph.teams.microsoft.com\/;https:\/\/teamsgraph.teams.microsoft.com;https:\/\/teamsgraph.dod.teams.microsoft.us;https:\/\/teamsgraph.gov.teams.microsoft.us;ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b"",""Type"":4}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
d519e003-d028-43af-9a73-36d35fa3e5a0,9/26/2023 1:43:41 AM,8,Reset user password.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:41"",""Id"":""d519e003-d028-43af-9a73-36d35fa3e5a0"",""Operation"":""Reset user password."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AdeleV@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""007343fd-18dd-4359-9316-e88e9ba35a83"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_68cebb9f-0933-41b5-affa-37d95c29d9d6"",""Type"":2},{""ID"":""68cebb9f-0933-41b5-affa-37d95c29d9d6"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AdeleV@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F2234449"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
76b9fb56-05dd-417a-96b5-77b628c4d75a,9/26/2023 1:43:41 AM,8,Update StsRefreshTokenValidFrom Timestamp.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:41"",""Id"":""76b9fb56-05dd-417a-96b5-77b628c4d75a"",""Operation"":""Update StsRefreshTokenValidFrom Timestamp."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AlexW@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""96c1fe48-7bde-41e6-a1c3-dfabd0a80cbf"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_dcc5b9ba-b644-4df4-a994-fc9a2fc39a13"",""Type"":2},{""ID"":""dcc5b9ba-b644-4df4-a994-fc9a2fc39a13"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AlexW@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F222980B"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
fb115604-a12f-42c1-8587-9ba4def33592,9/26/2023 1:43:41 AM,8,Reset user password.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:41"",""Id"":""fb115604-a12f-42c1-8587-9ba4def33592"",""Operation"":""Reset user password."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AlexW@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""96c1fe48-7bde-41e6-a1c3-dfabd0a80cbf"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_dcc5b9ba-b644-4df4-a994-fc9a2fc39a13"",""Type"":2},{""ID"":""dcc5b9ba-b644-4df4-a994-fc9a2fc39a13"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AlexW@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F222980B"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
8f353b0f-0c7b-4e06-84e4-6d40f742ced6,9/26/2023 1:43:41 AM,8,Update StsRefreshTokenValidFrom Timestamp.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:41"",""Id"":""8f353b0f-0c7b-4e06-84e4-6d40f742ced6"",""Operation"":""Update StsRefreshTokenValidFrom Timestamp."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AdeleV@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""007343fd-18dd-4359-9316-e88e9ba35a83"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_68cebb9f-0933-41b5-affa-37d95c29d9d6"",""Type"":2},{""ID"":""68cebb9f-0933-41b5-affa-37d95c29d9d6"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AdeleV@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F2234449"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
8e57f1f8-ad80-4f4a-a69f-b4878a07c793,9/26/2023 1:43:42 AM,8,Update StsRefreshTokenValidFrom Timestamp.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:42"",""Id"":""8e57f1f8-ad80-4f4a-a69f-b4878a07c793"",""Operation"":""Update StsRefreshTokenValidFrom Timestamp."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""BrianJ@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""da89ca25-8730-49dd-b75d-2047bdbf36de"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_ae02fac0-307d-49d5-a20b-fdc2d608423a"",""Type"":2},{""ID"":""ae02fac0-307d-49d5-a20b-fdc2d608423a"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""BrianJ@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F23C2665"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
d21a52c0-0eff-4913-9eee-96804431373b,9/26/2023 1:43:42 AM,8,Update StsRefreshTokenValidFrom Timestamp.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:42"",""Id"":""d21a52c0-0eff-4913-9eee-96804431373b"",""Operation"":""Update StsRefreshTokenValidFrom Timestamp."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AllanD@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""8f897464-de22-4b86-a318-f19786b7c752"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_8d8c4442-0280-4f3c-a731-b982a1b47c16"",""Type"":2},{""ID"":""8d8c4442-0280-4f3c-a731-b982a1b47c16"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AllanD@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F2229871"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
d2fcf0e6-6707-4139-b5b2-b3b9654c4fb1,9/26/2023 1:43:42 AM,8,Reset user password.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:42"",""Id"":""d2fcf0e6-6707-4139-b5b2-b3b9654c4fb1"",""Operation"":""Reset user password."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""AllanD@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""8f897464-de22-4b86-a318-f19786b7c752"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_8d8c4442-0280-4f3c-a731-b982a1b47c16"",""Type"":2},{""ID"":""8d8c4442-0280-4f3c-a731-b982a1b47c16"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""AllanD@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F2229871"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
fee40533-4209-4ad9-a94b-5e1e9559c1ce,9/26/2023 1:43:42 AM,8,Reset user password.,admin@M365B132131.onmicrosoft.com,"{""CreationTime"":""2023-09-26T01:43:42"",""Id"":""fee40533-4209-4ad9-a94b-5e1e9559c1ce"",""Operation"":""Reset user password."",""OrganizationId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""RecordType"":8,""ResultStatus"":""Success"",""UserKey"":""10032002F22CA807@M365B132131.onmicrosoft.com"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ObjectId"":""BiancaP@M365B132131.OnMicrosoft.com"",""UserId"":""admin@M365B132131.onmicrosoft.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""additionalDetails"",""Value"":""{}""},{""Name"":""extendedAuditEventCategory"",""Value"":""User""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""admin@M365B132131.onmicrosoft.com"",""Type"":5},{""ID"":""10032002F22CA807"",""Type"":3},{""ID"":""User_d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""d3feaac2-a77f-4d74-9b1f-4732dbe3a8bf"",""Type"":2},{""ID"":""User"",""Type"":2}],""ActorContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159"",""InterSystemsId"":""9103e2c8-975f-46a7-ab41-4e4c4d561e9b"",""IntraSystemId"":""00000000-0000-0000-0000-000000000000"",""SupportTicketId"":"""",""Target"":[{""ID"":""User_5493925a-4ca1-475d-a237-58554ba2f458"",""Type"":2},{""ID"":""5493925a-4ca1-475d-a237-58554ba2f458"",""Type"":2},{""ID"":""User"",""Type"":2},{""ID"":""BiancaP@M365B132131.OnMicrosoft.com"",""Type"":5},{""ID"":""10032002F22299F0"",""Type"":3}],""TargetContextId"":""df233d94-fed3-4436-bf9a-a799fb85a159""}",,
